ID,Site,Subsite,Diver_Team,Date,Transect_Type,Sampling_Period ,Transect_Number,Transect_Heading,Visibility,Species_Code,Species,Abundance,Size_cm,Min_Range_cm,Max_Range_cm,Water_Col_Position,Biomass_kg_m3,Data_Entered_By,Data_Read_By,Notes,QAQC_Name,QAQC_Date,QAQC_Notes
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,2015-12-09,Structural,Winter,,,20,HAPL,White grunt,1,40,,,R,,CR,,,,,
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,2015-09-02,Structural,Fall,,,10-15,HAPL,White Grunt,1,25,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,RYMA,White Spotted Soapfish,1,18,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,RYMA,White Spotted Soapfish,1,15,,,R,,HL,,,HL,2015-11-3,0 errors
AR-330_INDRA_2015-07-27_S,330,INDRA,CR_AP_JH,2015-07-27,Structural,Summer,,,,RYMA,White Spotted Soapfish,1,12,,,R,,HL,CR,PRE SAMPLING PERIOD,CR,2015-10-29,"Changed ID, 1 error"
AR-330_INDRA_2015-09-08_S,330,INDRA,HL_WF,2015-09-08,Structural,Fall,,,,RYMA,White Spotted Soapfish,1,13,,,R,,HL,,,CR,2015-10-30,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,2015-10-15,Structural,Fall,,,15,RYMA,White Spotted Soapfish,1,14,,,R,,HL,,,HL,2015-11-6,0 errors
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,RYMA,White Spotted Soapfish,1,13,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-364_BARGE_2015-09-21_R_T1,364,BARGE,CR_SO,2015-09-21,Radiating,Fall,1,270,10,MUMA,Yellow Goatfish,4,21,,,R,,CR,,,CR,2015-11-03,0 errors
AR-370_NR2_2015-09-09_S,370,NR2,CR_BW,2015-09-09,Structural,Fall,,30,,MUMA,Yellow Goatfish,2,23,,,R,,CR,,,HL,2015-11-5,0 errors 
AR-370_LIBERTYSHIP_2015-09-03_S,370,LIBERTYSHIP ,HL_KJ,2015-09-03,Structural,Fall,,,,CABAR,Yellow Jack,5,23,,,W,,HL,,,CR,2015-10-30,0 errors
AR-364_TUGBOAT_2015-12-10_R_T1,364,TUGBOAT,HL_DW,2015-12-10,Radiating,Winter,1,180,15-20,CABAR,Yellow Jack,2,30,,,S_W,,HL,,,,,
AR-372_RB1_2015-09-02_R_T2,372,RB1,JF_JS,2015-09-02,Radiating,Fall,2,115,,,,NO_FISH,,,,,,,,,HL,2015-11-3,"Left out of original entry, 1 error"
AR-372_RB1_2015-09-02_R_T3,372,RB1,JF_JS,2015-09-02,Radiating,Fall,3,115,,,,NO_FISH,,,,,,,,,HL,2015-11-3,"Left out of original entry, 1 error"
AR-330_BARGE_2015-09-08_R_T3,330,BARGE,HL_WF,2015-09-08,Radiating,Fall,3,,,,,NO_FISH,,,,,,HL,,No Fish on T3,CR,2015-10-30,"Changed ID, 1 error"
AR-364_BARGE_2015-12-10_R_T3,364,BARGE,WF_MD,2015-12-10,Radiating,Winter,3,330,15,,,NO_FISH,,,,,,CR,,,,,
AR-364_BARGE_2015-12-10_R_T4,364,BARGE,WF_MD,2015-12-10,Radiating,Winter,4,330,15,,,NO_FISH,,,,,,CR,,,,,
AR-364_BARGE_2015-12-10_R_T5,364,BARGE,WF_MD,2015-12-10,Radiating,Winter,5,330,15,,,NO_FISH,,,,,,CR,,,,,
AR-364_BARGE_2015-12-10_R_T6,364,BARGE,WF_MD,2015-12-10,Radiating,Winter,6,330,15,,,NO_FISH,,,,,,CR,,,,,
AR-364_DOMES_2015-09-21_R_T2,364,DOMES,WF_EA,2015-09-21,Radiating,Fall,2,80,13,,,NO_FISH,,,,,,CR,,No fish seen between 30 and 60 m ,CR,2015-11-03,0 errors
AR-364_DOMES_2015-12-10_R_T2,364,DOMES,WF_MD,2015-12-10,Radiating,Winter,2,240,10,,,NO_FISH,,,,,,CR,,,,,
AR-364_DOMES_2015-12-10_R_T3,364,DOMES,WF_MD,2015-12-10,Radiating,Winter,3,240,10,,,NO_FISH,,,,,,CR,,,,,
AR-364_DOMES_2015-12-10_R_T4,364,DOMES,WF_MD,2015-12-10,Radiating,Winter,4,240,10,,,NO_FISH,,,,,,CR,,,,,
AR-364_DOMES_2015-12-10_R_T5,364,DOMES,WF_MD,2015-12-10,Radiating,Winter,5,240,10,,,NO_FISH,,,,,,CR,,,,,
AR-364_DOMES_2015-12-10_R_T6,364,DOMES,WF_MD,2015-12-10,Radiating,Winter,6,240,10,,,NO_FISH,,,,,,CR,,,,,
AR-330_H-UNITS_2016-01-15_R_T2,330,H-UNITS,CR_SO,2016-01-15,Radiating,Winter,2,180,15,,,NO_FISH,,,,,,CR,,,,,
AR-330_H-UNITS_2016-01-15_R_T3,330,H-UNITS,CR_SO,2016-01-15,Radiating,Winter,3,180,15,,,NO_FISH,,,,,,CR,,,,,
AR-330_H-UNITS_2016-01-15_R_T5,330,H-UNITS,CR_SO,2016-01-15,Radiating,Winter,5,180,15,,,NO_FISH,,,,,,CR,,,,,
AR-330_H-UNITS_2016-01-15_R_T6,330,H-UNITS,CR_SO,2016-01-15,Radiating,Winter,6,180,15,,,NO_FISH,,,,,,CR,,,,,
AR-330_INDRA_2015-12-11_R_T6,330,INDRA,CR_HL,2015-12-11,Radiating,Winter,6,90,35,,,NO_FISH,,,,,,CR,,,,,
AR-370_LIBERTYSHIP_2015-12-09_R_T2,370,LIBERTYSHIP,WF_LB,2015-12-09,Radiating,Winter,2,270,15-20,,,NO_FISH,,,,,,CR,,,,,
AR-370_LIBERTYSHIP_2015-12-09_R_T4,370,LIBERTYSHIP,WF_LB,2015-12-09,Radiating,Winter,4,270,15-20,,,NO_FISH,,,,,,CR,,,,,
AR-370_NR1_2015-12-08_R_T3,370,NR1,WF_BW,2015-12-08,Radiating,Winter,3,60,10,,,NO_FISH,,,,,,CR,,,,,
AR-370_NR1_2015-12-08_R_T4,370,NR1,WF_BW,2015-12-08,Radiating,Winter,4,60,10,,,NO_FISH,,,,,,CR,,,,,
AR-370_NR1_2015-12-08_R_T5,370,NR1,WF_BW,2015-12-08,Radiating,Winter,5,60,10,,,NO_FISH,,,,,,CR,,,,,
AR-370_NR1_2015-12-08_R_T6,370,NR1,WF_BW,2015-12-08,Radiating,Winter,6,60,10,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR1_2015-12-03_R_T3,372,NR1,CR_HL,2015-12-03,Radiating,Winter,3,180,8-10,,,NO_FISH,,,,,,CR,,,,,
AR-378_NR1_2016-01-20_R_T2,378,NR1,HL_WF,2016-01-20,Radiating,Winter,2,,,,,NO_FISH,,,,,,HL,,,,,
AR-378_NR1_2016-01-20_R_T3,378,NR1,HL_WF,2016-01-20,Radiating,Winter,3,,,,,NO_FISH,,,,,,HL,,,,,
AR-378_NR1_2016-01-20_R_T4,378,NR1,HL_WF,2016-01-20,Radiating,Winter,4,,,,,NO_FISH,,,,,,HL,,,,,
AR-378_NR1_2016-01-20_R_T5,378,NR1,HL_WF,2016-01-20,Radiating,Winter,5,,,,,NO_FISH,,,,,,HL,,,,,
AR-378_NR1_2016-01-20_R_T6,378,NR1,HL_WF,2016-01-20,Radiating,Winter,6,,,,,NO_FISH,,,,,,HL,,,,,
AR-372_NR2_2015-12-09_R_T2,372,NR2,WF_LB,2015-12-09,Radiating,Winter,2,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR2_2015-12-09_R_T4,372,NR2,WF_LB,2015-12-09,Radiating,Winter,4,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR2_2015-12-09_R_T6,372,NR2,WF_LB,2015-12-09,Radiating,Winter,6,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR_330_PIPES_2016-01-15_R_T1,330,PIPES,CR_SO,2016-01-15,Radiating,Winter,1,300,15,,,NO_FISH,,,,,,CR,,Pipe,,,
AR_330_PIPES_2016-01-15_R_T2,330,PIPES,CR_SO,2016-01-15,Radiating,Winter,2,300,15,,,NO_FISH,,,,,,CR,,,,,
AR_330_PIPES_2016-01-15_R_T4,330,PIPES,CR_SO,2016-01-15,Radiating,Winter,4,300,15,,,NO_FISH,,,,,,CR,,,,,
AR_330_PIPES_2016-01-15_R_T6,330,PIPES,CR_SO,2016-01-15,Radiating,Winter,6,300,15,,,NO_FISH,,,,,,CR,,,,,
AR-330_PIPES_2015-09-08_R_T3,330,PIPES,CR_JF,2015-09-08,Radiating,Fall,3,300,,,,NO_FISH,,,,,,CR,,,CR,2015-10-30,0 errors
AR-342_PIPES_2015-10-14_R_T2,342,PIPES,WF_ML,2015-10-14,Radiating,Fall,2,320,,,,NO_FISH,,,,,,CR,,"Terrible visibility, turned around at 60m",HL,2015-11-6,Added notes 
AR-370_PIPES_2015-09-03_R_T2,370,PIPES,WF_JS,2015-09-03,Radiating,Fall,2,110-130,,,,NO_FISH,,,,,,HL,,"No visibility after 1st meter, they didn't write any fish for T2 or T3, but they went to 90m for rugosity vis terrible, weren't 100% they were on the bottom for rugostiy ",CR,2015-10-30,0 errors
AR-370_PIPES_2015-09-03_R_T3,370,PIPES,WF_JS,2015-09-03,Radiating,Fall,3,110-130,,,,NO_FISH,,,,,,HL,,"No visibility after 1st meter, they didn't write any fish for T2 or T3, but they went to 90m for rugosity vis terrible, weren't 100% they were on the bottom for rugostiy ",CR,2015-10-30,0 errors
AR-370_PIPES_2015-12-08_R_T3,370,PIPES,WF_BW,2015-12-08,Radiating,Winter,3,,2,,,NO_FISH,,,,,,CR,,,,,
AR-370_PIPES_2015-12-08_R_T6,370,PIPES,WF_BW,2015-12-08,Radiating,Winter,6,,2,,,NO_FISH,,,,,,CR,,,,,
AR-378_PIPES_2016-01-21_R_T2,378,PIPES,CR_LB,2016-01-21,Radiating,Winter,2,,6,,,NO_FISH,,,,,,CR,,,,,
AR-378_PIPES_2016-01-21_R_T3,378,PIPES,CR_LB,2016-01-21,Radiating,Winter,3,,6,,,NO_FISH,,,,,,CR,,,,,
AR-378_PIPES_2016-01-21_R_T4,378,PIPES,CR_LB,2016-01-21,Radiating,Winter,4,,6,,,NO_FISH,,,,,,CR,,,,,
AR-378_PIPES_2016-01-21_R_T5,378,PIPES,CR_LB,2016-01-21,Radiating,Winter,5,,6,,,NO_FISH,,,,,,CR,,,,,
AR-378_PIPES_2016-01-21_R_T6,378,PIPES,CR_LB,2016-01-21,Radiating,Winter,6,,6,,,NO_FISH,,,,,,CR,,,,,
AR-370_PODS_2015-12-08_R_T2,370,PODS,WF_BW,2015-12-08,Radiating,Winter,2,,2-3,,,NO_FISH,,,,,,CR,,,,,
AR-370_PODS_2015-12-08_R_T3,370,PODS,WF_BW,2015-12-08,Radiating,Winter,3,,2-3,,,NO_FISH,,,,,,CR,,,,,
AR-370_PODS_2015-12-08_R_T4,370,PODS,WF_BW,2015-12-08,Radiating,Winter,4,,2-3,,,NO_FISH,,,,,,CR,,,,,
AR-370_PODS_2015-12-08_R_T5,370,PODS,WF_BW,2015-12-08,Radiating,Winter,5,,2-3,,,NO_FISH,,,,,,CR,,,,,
AR-370_PODS_2015-12-08_R_T6,370,PODS,WF_BW,2015-12-08,Radiating,Winter,6,,2-3,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T2,372,PODS,WF_LB,2015-12-09,Radiating,Winter,2,45 (15-60),10-15,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T3,372,PODS,WF_LB,2015-12-09,Radiating,Winter,3,45 (15-60),10-15,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T5,372,PODS,WF_LB,2015-12-09,Radiating,Winter,5,45 (15-60),10-15,,,NO_FISH,,,,,,CR,,,,,
AR-378_PODS_2016-01-20_R_T1,378,PODS,CR_LB,2016-01-20,Radiating,Winter,1,300,6,,,NO_FISH,,,,,,CR,,Pod at 5 m,,,
AR-378_PODS_2016-01-20_R_T2,378,PODS,CR_LB,2016-01-20,Radiating,Winter,2,300,6,,,NO_FISH,,,,,,CR,,Pod at 19 m,,,
AR-372_RB1_2015-12-09_R_T4,372,RB1,WF_LB,2015-12-09,Radiating,Winter,4,30,10,,,NO_FISH,,,,,,CR,,,,,
AR-372_RB1_2015-12-09_R_T5,372,RB1,WF_LB,2015-12-09,Radiating,Winter,5,30,10,,,NO_FISH,,,,,,CR,,,,,
AR-372_RB1_2015-12-09_R_T6,372,RB1,WF_LB,2015-12-09,Radiating,Winter,6,30,10,,,NO_FISH,,,,,,CR,,,,,
AR-378_RB1_2016-01-20_R_T1,378,RB1,HL_WF,2016-01-20,Radiating,Winter,1,,4,,,NO_FISH,,,,,,HL,,,,,
AR-378_RB1_2016-01-20_R_T2,378,RB1,HL_WF,2016-01-20,Radiating,Winter,2,,4,,,NO_FISH,,,,,,HL,,,,,
AR-378_RB1_2016-01-20_R_T3,378,RB1,HL_WF,2016-01-20,Radiating,Winter,3,,4,,,NO_FISH,,,,,,HL,,,,,
AR-378_RB1_2016-01-20_R_T5,378,RB1,HL_WF,2016-01-20,Radiating,Winter,5,,4,,,NO_FISH,,,,,,HL,,,,,
AR-378_RB1_2016-01-20_R_T6,378,RB1,HL_WF,2016-01-20,Radiating,Winter,6,,4,,,NO_FISH,,,,,,HL,,,,,
AR-345_TITAN_2016-01-27_R_T2,345,TITAN,CR_HL,2016-01-27,Radiating,Winter,2,0,3,,,NO_FISH,,,,,,CR,,,,,
AR-345_TITAN_2016-01-27_R_T3,345,TITAN,CR_HL,2016-01-27,Radiating,Winter,3,0,3,,,NO_FISH,,,,,,CR,,,,,
AR-345_TITAN_2016-01-27_R_T4,345,TITAN,CR_HL,2016-01-27,Radiating,Winter,4,0,3,,,NO_FISH,,,,,,CR,,,,,
AR-372_TRAINCARS_2015-09-03_R_T2,372,TRAINCARS,HL_KJ,2015-09-03,Radiating,Fall,2,305,,,,NO_FISH,,,,,,HL,,,CR/HL,2015-10-30,"Changed ID, 1 error"
AR-364_TUGBOAT_2015-09-21_R_T3,364,TUGBOAT,WF_ER,2015-09-21,Radiating,Fall,3,,16,,,NO_FISH,,,,R,,HL,,,CR,2015-11-06,0 errors
AR-364_TUGBOAT_2015-12-10_R_T2,364,TUGBOAT,HL_DW,2015-12-10,Radiating,Winter,2,180,15-20,,,NO_FISH,,,,,,HL,,,,,
AR-364_TUGBOAT_2015-12-10_R_T3,364,TUGBOAT,HL_DW,2015-12-10,Radiating,Winter,3,180,15-20,,,NO_FISH,,,,,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,CEST,Black Sea Bass,1,6,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,CEST,Black Sea Bass,2,15,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,CEST,Black Sea Bass,3,5,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,CEST,Black Sea Bass,1,35,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,DIHO,Spottail Pinfish,5,,12,15,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,DIFO,Sand Perch,1,15,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,HABI,Slippery Dick,1,7,,,R,,HL,,,,,
AR-364_BARGE_2016-03-09_S,364,BARGE,HL_KJ,2016-03-09,Structural,Spring,,0,7-8,HABI,Slippery Dick,1,22,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,CEST,Black Sea Bass,5,22,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,CEST,Black Sea Bass,15,,14,18,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,CEST,Black Sea Bass,8,,5,7,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,STCA/STCH,Longspine Porgy/Scup,1,35,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,DIHO,Spottail Pinfish,2,15,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,DIHO,Spottail Pinfish,10,,12,15,R_S,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,DIHO,Spottail Pinfish,5,,5,8,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,HABI,Slippery Dick,10,,8,10,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,SESU,Belted Sandfish,1,2,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,SESU,Belted Sandfish,6,4,,,R,,HL,,,,,
AR-364_TUGBOAT_2016-03-09_S,364,TUGBOAT,HL_KJ,2016-03-09,Structural,Spring,,70 and 25,5,SESU,Belted Sandfish,2,3,,,R,,HL,,,,,
AR-364_DOMES_2016-03-09_S,364,DOMES,HL_KJ,2016-03-09,Structural,Spring,,120,3,HABI,Slippery Dick,2,5,,,R,,HL,,,,,"Only went to 20m, bc could only find 2 domes so no structure past 8m"
AR-370_NR1_2016-03-10_S,370,NR1,WF_LB,2016-03-10,Structural,Spring,,,3-4,HABI,Slippery Dick,4,,4,6,R,,HL,,,,,
AR-370_NR1_2016-03-10_S,370,NR1,WF_LB,2016-03-10,Structural,Spring,,,3-4,CEST,Black Sea Bass,9,4,,,R,,HL,,,,,
AR-370_NR1_2016-03-10_S,370,NR1,WF_LB,2016-03-10,Structural,Spring,,,3-4,CEST,Black Sea Bass,2,6,,,R,,HL,,,,,
AR-370_NR1_2016-03-10_S,370,NR1,WF_LB,2016-03-10,Structural,Spring,,,3-4,CEST,Black Sea Bass,3,15,,,R,,HL,,,,,
AR-370_NR1_2016-03-10_S,370,NR1,WF_LB,2016-03-10,Structural,Spring,,,3-4,CEST,Black Sea Bass,4,10,,,R,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,CEST,Black Sea Bass,2,15,,,R,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,CEST,Black Sea Bass,2,10,,,R,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,CEST,Black Sea Bass,1,,5,7,R,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,DIHO,Spottail Pinfish,70,12,,,S,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,DIHO,Spottail Pinfish,70,8,,,S,,HL,,,,,
AR-370_LIBERTYSHIP_2016-03-10_S,370,LIBERTYSHIP,WF_KJ,2016-03-10,Structural,Spring,,,18,DIHO,Spottail Pinfish,30,5,,,S,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,CEST,Black Sea Bass,4,,8,10,R,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,CEST,Black Sea Bass,2,30,,,R,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,CEST,Black Sea Bass,2,35,,,R,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,CEST,Black Sea Bass,5,,12,15,R,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,DIHO,Spottail Pinfish,1,5,,,R,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,DIHO,Spottail Pinfish,10,,8,10,R_S,,HL,,,,,
AR-372_TRAINCARS_2016-03-11_S,372,TRAINCARS,HL_KJ,2016-03-11,Structural,Spring,,210,5-7,STCA/STCH,Longspine Porgy/Scup,1,15,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,2,30,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,1,45,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,4,15,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,3,20,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,2,12,,,R,,HL,,,,,
AR-370_NR2_2016-03-11_S,370,NR2,HL_KJ,2016-03-11,Structural,Spring,,100,3-4,CEST,Black Sea Bass,3,7,,,R,,HL,,,,,
AR-370_PIPES_2016-03-11_S,370,PIPES,HL_WF,2016-03-11,Structural,Spring,,,4,CEST,Black Sea Bass,1,16,,,R,,HL,,,,,
AR-370_PIPES_2016-03-11_S,370,PIPES,HL_WF,2016-03-11,Structural,Spring,,,4,CEST,Black Sea Bass,3,25,,,R,,HL,,,,,
AR-370_PIPES_2016-03-11_S,370,PIPES,HL_WF,2016-03-11,Structural,Spring,,,4,CEST,Black Sea Bass,5,,12,15,R,,HL,,,,,
AR-370_PIPES_2016-03-11_S,370,PIPES,HL_WF,2016-03-11,Structural,Spring,,,4,CEST,Black Sea Bass,2,,8,10,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,CEST,Black Sea Bass,9,,35,40,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,CEST,Black Sea Bass,3,25,,,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,CEST,Black Sea Bass,1,45,,,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,CEST,Black Sea Bass,3,16,,,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,CEST,Black Sea Bass,2,12,,,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,DIHO,Spottail Pinfish,2,12,,,R,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,DIHO,Spottail Pinfish,3,16,,,R_S,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,DIHO,Spottail Pinfish,5,,17,18,R_S,,HL,,,,,
AR-364_PODS_2016-03-15_S,364,PODS,HL_LB,2016-03-15,Structural,Spring,,240,10,ARPR,Sheepshead,2,,60,65,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,CEST,Black Sea Bass,4,16,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,CEST,Black Sea Bass,2,20,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,CEST,Black Sea Bass,1,40,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,CEST,Black Sea Bass,3,30,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,CEST,Black Sea Bass,3,45,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,HABI,Slippery Dick,1,5,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,HABI,Slippery Dick,1,8,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,ARPR,Sheepshead,1,65,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,COGL,Bridled Goby,3,,3,5,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,STCA/STCH,Longspine Porgy/Scup,2,16,,,R,,HL,,,,,
AR-370_PODS_2016-03-15_S,370,PODS,HL_LB,2016-03-15,Structural,Spring,,,20,DIHO,Spottail Pinfish,2,18,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,4,35,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,2,38,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,5,20,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,3,30,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,6,,15,17,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,3,,9,10,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,CEST,Black Sea Bass,1,40,,,R,,HL,,,,,
AR-372_NR2_2016-03-15_S,372,NR2,HL_LB,2016-03-15,Structural,Spring,,120,10,DIHO,Spottail Pinfish,6,12,,,R,,HL,,,,,
